categoryName,created,articleId,articleName,description
Shoonya Desktop,2020-11-20 10:17:07,391,How can I add the Indicies to the watchlist?,"-On Shoonya Desktop please find below steps to add indices :1. Click on the View menu2. Select Index View3. Right-click and add indices as per your requirements.-On the Shoonya web by default 4 indices are there like Sensex, nifty, bank nifty &amp; USDINR. Currently, you can not add more indices in the Shoonya web.-On Shoonya mobile app you can add indices from the dashboard."
Shoonya Desktop,2020-11-20 10:17:07,392,How to change the broadcast in Shoonya Desktop when internet disconnect for a long time?,In Shoonya desktop you need to do right-click on broadcast then select socket for reconnecting to the internet.
Shoonya Desktop,2020-11-20 10:17:07,393,How to link basket order with excel?,"Please find below steps:1. First, you need to create an excel sheet2. Open the basket order window in Shoonya.3. Click on browse and select the excel sheet4. Click on upload"
Shoonya Desktop,2020-11-20 10:17:07,394,How to import and export basket order data to excel?,"Please find below steps:1. Open bulk order window2. Select Exchange, Instrument, Symbol, Sell Expiry, Buy Expiry, and Quantity.3. Click on the &ldquo;excel&rdquo; symbol.4. Save the file in the system"
Shoonya Desktop,2020-11-20 10:17:07,395,How to buy and sell from the Shoonya desktop in the options chain?,In Shoonya Desktop you need to do right-click on a specific script and Click on the options chain.
Shoonya Desktop,2020-11-20 10:17:07,396,How to place basket or Bulk order?,Please find below steps to place a Basket or bulk order:&nbsp;1. Go to the &quot;Trading&quot; option from the Menu bar.&nbsp;2. Click on basket order.&nbsp;
Shoonya Desktop,2020-11-20 10:17:07,398,How to square off bulk positions in a single click?,"Currently, this facility is available in Shoonya Desktop only. You need to select all positions and click on the bulk square off in the net position option."
Shoonya Desktop,2020-11-20 10:17:07,399,"How to change the settings like colors, fonts, etc. in Shoonya desktop?",You need to right-click on the Symbol bar---select &ldquo;Custom&rdquo; --- Fonts/color.
Shoonya Desktop,2020-11-20 10:17:07,402,Can we change the Default lot size in Shoonya?,"Currently, you can change the default lot size in the equity segment on the Shoonya desktop only."
Shoonya Desktop,2020-11-20 10:17:07,403,How to check Index charts like Banknifty and nifty?,"--In Shoonya mobile you need to go to Dashboard and click on index.--In Shoonya Desktop you need to right-click on the index and select the chart option.--Currently, you can not view charts on the Shoonya web."
Shoonya Desktop,2020-11-20 10:17:07,404,Can I install two instances of Shoonya in Windows 10?,"Yes, you can install 2 Shoonya in window 10."
Shoonya Desktop,2020-11-20 10:17:07,438,How to Buy and Sell on Shoonya desktop?,"<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Please find below youtube video links of &quot;How to Buy and Sell on Shoonya desktop&quot; -&nbsp;<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">How to place buy/sell order on Shoonya desktop ( English ) -&nbsp;<a href=""https://www.youtube.com/watch?v=WSTjLsFh1Yg"">https://www.youtube.com/watch?v=WSTjLsFh1Yg</a><span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">How to place buy/sell order on Shoonya desktop ( Hindi ) -&nbsp;<a href=""https://www.youtube.com/watch?v=Mgz39czYHrA&feature=youtu.be"">https://www.youtube.com/watch?v=Mgz39czYHrA&amp;feature=youtu.be</a>"
Shoonya Desktop,2020-11-20 10:17:07,439,How to place GTC and GTD orders on Shoonya Desktop?,"Please find the below YouTube link of &quot;How to place GTC and GTD orders on Shoonya Desktop&quot; -&nbsp;<a href=""https://www.youtube.com/watch?v=NbwcMoJFcnk"">https://www.youtube.com/watch?v=NbwcMoJFcnk</a>"
Shoonya Desktop,2020-11-20 10:17:07,440,How to place AMO order on Shoonya Desktop?,"<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Please find below the YouTube video link of &quot;How to place AMO order on Shoonya Desktop&quot; -&nbsp;<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><a href=""https://www.youtube.com/watch?v=6DYo1YkwpUU"">https://www.youtube.com/watch?v=6DYo1YkwpUU</a>"
Shoonya Desktop,2020-11-20 10:17:07,441,How to place Bracket Order and Cover Order on shoonya desktop?,"<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Please find below the YouTube video link of &quot;How to place Bracket Order and Cover Order on Shoonya desktop&quot;:-&nbsp;<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;""><a href=""https://www.youtube.com/watch?v=BkGS7jKY92s&feature=youtu.be"">https://www.youtube.com/watch?v=BkGS7jKY92s&amp;feature=youtu.be</a>"
Shoonya Desktop,2020-11-20 10:17:07,442,How to use Shoonya desktop?,"<h1 ""box-sizing: border-box; margin: 0px; font-weight: 400; line-height: var(--yt-navbar-title-line-height, 2.4rem); : var(--ytd-video-primary-info-renderer-title-, var(--yt-navbar-title-, inherit)); padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-stretch: inherit; font-family: Roboto, , sans-serif; vertical-align: baseline; letter-spacing: normal; color: var(--ytd-video-primary-info-renderer-title-color, var(--yt-spec-text-primary)); orphans: 2; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; background: rgb(249, 249, 249); display: block; max-height: calc(2 * var(--yt-navbar-title-line-height, 2.4rem)); overflow: hidden; transform: var(--ytd-video-primary-info-renderer-title-transform, none); text-shadow: var(--ytd-video-primary-info-renderer-title-text-shadow, none); text-align: start;"">Please find below the YouTube video link of &quot;Shoonya Web Overview | Finvasia&quot; -&nbsp;</h1><a href=""https://www.youtube.com/watch?v=AflrjO79Wlw&feature=youtu.be"">https://www.youtube.com/watch?v=AflrjO79Wlw&amp;feature=youtu.be</a><br>"
Shoonya Desktop,2020-11-20 10:17:07,466,How to close the bulk order?,You need to go to &ldquo;Net Position&rdquo; in Shoonya.Select scrips and click &ldquo;square off&rdquo;.<br>
Shoonya Desktop,2020-11-20 10:17:07,485,"How can I save my time frame, chart style, and indicator settings in Shoonya?","There are 2 types of charts available in Shoonya:1) TradingView2) ChartIQYou can select a Chart type from chart preference in Shoonya.Currently, in <strong>TradingView</strong> you can not save any chart settings.<br><strong>ChartsIQ</strong>: - Please find below steps to save your charts:1. Select the required time frame and chart type.2. Apply the required indicators from the display.3. Click &quot;save view&quot; under views.4. Enter the view name and click the save button.5. Click save preferences under the layout.<br>So if you want to save your Chart time frame, chart style, and indicator settings, you need to use ChartIQ charts."
Shoonya Desktop,2020-11-20 10:17:07,490,How to remove stocks from the watchlist on the Shoonya desktop?,Select any scrip in the Marketwatch and press the Delete button from your keyboard.
Shoonya Desktop,2020-11-20 10:17:07,491,Are there any filters available in the Net position for F&O trades in Shoonya?,"Yes, you can filter your trades in NetPosition in Shoonya. Please find below steps:<ol><li>1. Open Net Position window</li><li>2. Press CTRL+F for filters. You can also click on the column for the filters.</li></ol>"
Shoonya Desktop,2020-11-20 10:17:07,492,How to add indices in Shoonya Marketwatch?,"You can add the indices like Bank Nifty, Nifty, or Sensex to your Marketwatch by typing &#39; INDICES&#39; in the universal search bar.&nbsp;Select one and click on the <strong>+&nbsp;</strong>icon."
Shoonya Desktop,2020-11-20 10:17:07,494,What are the basic system requirements to use the Shoonya desktop?,Please find below the system requirements for Shoonya:<ol><li>1. i-3 processor</li><li>2. Windows 10</li><li>3. 6 to 8 GB RAM</li></ol>
Shoonya Desktop,2020-11-20 10:17:07,495,How to save charts on ChartIQ on Shoonya Mobile?,"Please find below steps to save your charts:1. Open the chart of any scrip, select the required time frame and chart type.2. Apply the required indicators from the display.3. Click &quot;save view&quot; under the view icon.4. Enter the view name and click the save button."
Shoonya Desktop,2020-11-20 10:17:07,499,How to change the background color on the Shoonya desktop?,Please find below steps:&nbsp;1. Go to the Marketwatch.2. Right-click on the Column bar and click on CustomizeColors.3. Select a background color and apply settings.
Shoonya Desktop,2020-11-20 10:17:07,500,How to set the default order settings on the Shoonya desktop?,"Please find below steps:<ol><li>Go to the &quot;Help&quot; option.</li><li>Click on &quot;Settings&quot;.</li><li>Select &quot;Order&quot;.</li><li>Select order settings like Quantity, Order type, product type, etc and apply.</li></ol>"
Shoonya Desktop,2020-11-20 10:17:07,524,How to open multiple charts on the Shoonya desktop?,Please find below the steps to open multiple charts on the Shoonya Desktop:<ol><li>1. Open a chart of any particular scrip</li><li>2. Chart window will appear.</li><li>3. Click on the chart window and adjust it on your screen as per your requirements.</li><li>4. Now you can open multiple charts and adjust these on your screen.</li></ol>
Shoonya Desktop,2020-11-20 10:17:07,564,How many orders can be placed in one basket order?,You can place up to 200 orders in 1 basket order.
PRISM,2019-12-26 06:42:42,62,How to change & update mobile number ?,"You can request the change in PRISM. Once logged in, click on &quot;Services&quot; on the left-hand menu, then select the &quot;Change Phone Number&quot; option to lodge the request.&nbsp;"
PRISM,2019-12-26 06:42:42,63,How to reactivate an existing account?,"Please find below the reactivation process:&nbsp;1. Log in to your prism portal: <u><a href=""https://prism.finvasia.com/"">https://prism.finvasia.com/</a></u>2. C<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">lick on the &#39;Services&#39; icon from the left bar.3. Click on &ldquo;Reactivate trading account&ldquo;.&nbsp;4. Select the last trade date and segment that you wish to activate.5. Upload the required documents and Submit.<br>6. Support team will check and verify your ticket within 24 hours. You will get an email notification for the same. &nbsp;7. E-sign the ticket <span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">using your Aadhaar number.8. Once you have completed the E-sign process, the IPV (In-Person Verification) team will contact you for the video call. You need to show your original address proof over the video call.&nbsp;After the IPV, your account will be activated within 24 hours and you will get login credentials on your registered email.<br>For more details please find the below YouTube video link:&nbsp;<strong><a href=""https://www.youtube.com/watch?v=hFlrj9JSbEY""></a></strong><a href=""https://www.youtube.com/watch?v=hFlrj9JSbEY""></a><a href=""https://www.youtube.com/watch?v=hFlrj9JSbEY"">https://www.youtube.com/watch?v=hFlrj9JSbEY</a><a href=""https://www.youtube.com/watch?v=hFlrj9JSbEY""></a><strong><a href=""https://www.youtube.com/watch?v=hFlrj9JSbEY""></a></strong>"
PRISM,2019-12-26 06:42:42,220,How to download contract notes from PRISM?,"To view contract notes, hover on to &#39;Manage Account&#39; from the left-hand menu and select &#39;Contract Notes&#39;.
Also note, Contract notes are sent to respective registered mail as well at the end of the day.<span ""color: rgb(76, 76, 75); font-family: Graphik-Regular; : 15px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">Please find below the YouTube video link of &quot;How to download contract notes from PRISM&quot; -&nbsp;<a href=""https://www.youtube.com/watch?v=6xKVJwalqck"">https://www.youtube.com/watch?v=6xKVJwalqck</a>"
PRISM,2019-12-26 06:42:42,221,I forgot my PRISM password. How do I reset?,"If you forgot your PRISM password, simple click ""Forgot Password"
'Rest,link,be,sent,your
PRISM,2019-12-26 06:42:42,222,I did not open demat account during registration. Can I open demat account in PRISM?,"Yes. To open a demat account with us, login into your PRISM account and select 'Services' icon from the left bar menu. Scroll down to 'Other Services' and click on 'Open Demat Account'. Here, upload the necessary documents and click on 'Submit'."
PRISM,2019-12-26 06:42:42,223,How do I add or change my registered bank account in PRISM?,"To change registered bank account, login into your PRISM and click on 'Services' icon from the left bar menu and select 'Add New Bank Account'. Enter all the required fields and click on 'Proceed'. A ticket will be opened for the same, where you can monitor the progress of your request."
PRISM,2019-12-26 06:42:42,224,Where can I find my open ticket in PRISM?,"To view your 'Open Tickets', select 'Services' icon from the left bar menu, and select 'Open Request' from the menu located on the top of the page. Here you can see all your open tickets along with created date, last activity and status."
PRISM,2019-12-26 06:42:42,225,How do I check my holding details in PRISM?,"To view your Holdings in PRISM, select 'Manage Account' icon from the left bar menu, and click on Portfolio. Here, you will find two tabs on the top of the page: 'Positions' and 'Holdings'. Click on 'Holdings' tab and you can see all the details of your holdings with Scrip Name, Holding Qty, DP code, Value, Close Rate etc."
PRISM,2019-12-26 06:42:42,295,What is T+2 settlement and how does it works?,"T+2 settlement cycle means that the final settlement of transactions done on T i.e. trade day by exchange of monies and securities between the buyers and sellers respectively takes place on the second business day (excluding Saturdays, Sundays, bank, and Exchange trading holidays) after the trading day."
PRISM,2019-12-26 06:42:42,306,"What are Prism, back-office, and Shoonya?","<strong>Prism -&nbsp;</strong>Our in-house custom client portal - PRISM, allows clients to view and analyze their investments under a single login.<strong>&nbsp;</strong>For any query, request, complaint, modification, and suggestions you can raise a ticket. Your query will be resolved within 24 hours.Here is the link of prism - <u><a href=""https://prism.finvasia.com/"">https://prism.finvasia.com/</a></u><br><strong>Back office -</strong> You can check and view all important reports like contract notes, financial ledger, holdings, balance, Profit &amp; Loss Statement, Other Important Reports, and Profile Information.Here is the link for the Back office <u><a href=""https://backoffice.finvasia.com/CAP/index.jsp"">https://backoffice.finvasia.com/CAP/index.jsp</a></u><br><strong>Shoonya&nbsp;</strong>- Shoonya aims to simplify investing by offering intuitive tools that add efficiency to your trading. Multiple charts in a single screen, a wide range of technical analysis tools, historical data, seamless account management, it offers everything you are looking for. It is available on the web, mobile, and desktop. For more details please find below link:&nbsp;<u><a href=""https://www.finvasia.com/shoonya"">https://www.finvasia.com/shoonya</a></u><br>&nbsp;"
PRISM,2019-12-26 06:42:42,357,How much time does it take to change my primary bank account?,"You can raise a bank change ticket in PRISM, it will resolve within 24 hours."
PRISM,2019-12-26 06:42:42,358,How to activate an additional segment?,"Please find below the process to activate an additional segment:<strong>1.&nbsp;</strong>log in to your prism portal: <a href=""https://prism.finvasia.com/"
PRISM,2019-12-26 06:42:42,369,How to check realized profit and loss or tax report in prism?,"Please find below steps to get Tax report in PRISM:1. log in to PRISM:<a href=""https://prism.finvasia.com/"">https://prism.finvasia.com/</a>2. Go on the &quot;Manage Account&quot; option from the left side and click on Tax Report.3. Select Segment, year, and quarter and Submit.You can also download your Tax report in Excel.Please find below the Youtube video link :&nbsp;<a href=""https://www.youtube.com/watch?v=eV8DRfLtEn0"">https://www.youtube.com/watch?v=eV8DRfLtEn0</a><br>"
PRISM,2019-12-26 06:42:42,457,How many bank accounts can be added to one demat account?,You can add only 1 bank account to your Demat account. You can change your bank in Demat account but can not add more than 1 bank account.
PRISM,2019-12-26 06:42:42,464,How can I update the same mobile number and email id in different client codes?,"As per the Finvasia policy, you can not update the same mobile or email id in different client codes. Users can keep a single email &amp; mobile number in a single Finvasia account."
PRISM,2019-12-26 06:42:42,533,How do I e-sign on the ticket in PRISM?,"There are some tickets (Reactivation, bank change, additional segment, an additional exchange, open demat account, add a nomination, and account closure) that you need to authenticate by doing your Aadhaar e-sign.Please find below steps to do an e-sign on your open ticket:<ol><li>1. log in to your PRISM.</li><li>2. View your open ticket which you want to e sign.</li><li>3. Enter your Aadhaar number and request OTP.</li><li>4. Enter the OTP and submit.</li></ol>You can also view your e-signed document."
PRISM,2019-12-26 06:42:42,553,How to add a nominee in demat and trading account online?,"<p ""color: rgb(14, 16, 26); background: transparent; margin-top:0pt; margin-bottom:0pt;""><span data-preserver-spaces=""true"
PRISM,2019-12-26 06:42:42,555,How to enable an additional exchange?,"<p 'outline: none !important; box-sizing: inherit; padding: 0px; margin: 0px 0px 1em; color: rgb(51, 51, 51); font-family: ""Trebuchet MS"
PRISM,2019-12-26 06:42:42,562,What is Client Master Report (CMR) and where can I get it?,"A Client Master Report (CMR) is a PDF certificate issued by a broker to a client with the details of their demat account such as demat ID, date of birth, bank details, nomination details, etc. You will get a copy of the CMR after the account opening. You can also get it by raising a PRISM ticket."
PRISM,2019-12-26 06:42:42,563,What is the procedure to change the address for a non-individual account?,"Please find below the steps to change the address in your non-individual accounts (like HUF, Partnership, LLP, private limited, and limited company accounts): -1. Log in to your prism portal: <span lang=""zxx""><u><a href=""https://prism.finvasia.com/"
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,99,Which banks can NRIs link with their Finvasia account?,"For investing in the equity and derivatives segment on a non-<span ""color: rgb(65, 65, 65); font-family: sans-serif; : 14px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">repatriable basis, NRIs can link any NRO bank account with us.&nbsp;"
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,100,What is a PIS Letter and how do I get this PIS Letter?,PIS (portfolio investment scheme) enables NRIs to buy and sell shares of an Indian company on a recognized stock exchange by routing the transactions through their NRE account with a designated bank branch. You can submit the PIS application in the prescribed format for designating a savings account as PIS on a repatriation/non-repatriation basis with designated bank.
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,101,Which segments or products are NRIs prohibited to trade in ?,Banned products for NRIs/PIOs/OCI are:1. NRIs cannot trade intraday in the equity segment.2. NRIs cannot hold more than 10% of the total holdings in an Indian listed company&nbsp;3. An NRI cannot hold more than 1 PIS account each for repatriable and non-repatriable shares&nbsp;4. NRIs cannot trade in Currency and commodities segments.5. NRIs cannot trade in certain scripts prescribed in the RBI guideline.
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,102,Which documents are required to begin NRI derivative trading?,"Non-resident Indians (NRIs) can trade in the F&amp;O segment in NSE/BSE through an NRO non-PIS account.&nbsp;Requirements for F&amp;O trading for NRIs are:&nbsp;1. Status should be of an NRI. Reside outside India for more than 182 days, hold Indian citizenship or be a Person of Indian origin&nbsp;2. You must have a PAN card&nbsp;3. You need to have an NRO (Non -resident ordinary) bank account&nbsp;4. Proof of address (Indian &amp; overseas)&nbsp;5. CP (clearing participant) is mandatory for derivative trading through a clearing member. Finvasia is a clearing member of NSE.<br>6. One income proof - <p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">Documents accepted as income proof are:<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">A) 6 months&#39; bank statement<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">B) 3 months&#39; salary slips<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">C) Latest ITR (Income Tax Return)<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">D) DEMAT holding statement<p ""box-sizing: border-box; margin: 0px 0px 1rem; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 15px; line-height: 24px; font-family: Graphik-Regular; vertical-align: baseline; color: rgb(54, 54, 54); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(250, 248, 242); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"">E) Net worth certificate<br ""box-sizing: border-box;"">F)&nbsp;<span ""box-sizing: border-box; margin: 0px; padding: 0px; border: 0px; : normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; font-weight: 400; font-stretch: inherit; : 14px; line-height: inherit; font-family: sans-serif; vertical-align: baseline; color: rgb(65, 65, 65); letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial; float: none; display: inline !important;"">Copy of form 16"
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,103,What are the products offered to NRIs ?,Being an NRI you can invest in:&nbsp;1. Equity segment in NSE &amp; BSE (delivery based)&nbsp;2. Trade-in F&amp;O segment&nbsp;3. Direct Mutual funds&nbsp;4. Bonds
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,104,Can a PIO or OCI invest in the Indian Stock Market?,PIO (person of Indian origin)/ OCI (Overseas citizen of India) can also invest in Indian stock markets. OCIs/PIOs can trade in the equity (delivery-based) and F&amp;O segments through the NRO (Non-PIS) account.
"NRIs ( Non Resident Indian )
",2019-12-26 06:39:21,105,What types of accounts are avialable for NRIs ?,NRIs can open Demat &amp; trading accounts in Equity and FNO segments through NRO non-PIS accounts.&nbsp;
